id,original_title,genres
9662,Les triplettes de Belleville,Adventure Animation Comedy Drama
837,Videodrome,Horror Mystery
20303,Life and Debt,Documentary
19666,लगान,Adventure Drama Music Romance
821,Judgment at Nuremberg,Drama History
41834,Reise der Hoffnung,Drama
37672,"Same Time, Next Year",Comedy Drama Romance
1358,A Brief History of Time,Documentary
2200,Jakob der Lügner,History Drama Comedy
11475,Leningrad Cowboys Go America,Comedy
776,La Règle du jeu,Drama Comedy Romance
40440,The Song Remains the Same,Documentary Music
16563,Seven Brides for Seven Brothers,Comedy Drama Western Music
11703,Kiss of the Spider Woman,Drama
891,All the President's Men,Drama History Mystery Thriller
83714,Angie,Comedy Drama Romance
12531,L'Appartement,Mystery Drama Romance
10881,Avalon,Action
11832,Babettes gæstebud,Comedy Drama
51300,Сибирский цирюльник,Comedy Drama Romance
11806,Beethoven,Comedy Family
10438,Beethoven's 2nd,Family Comedy
36349,Black Moon Rising,Action Thriller
650,Boyz n the Hood,Crime Drama
10337,Bugsy,Drama Crime
8446,Bugsy Malone,Drama Action Comedy Music Family
42570,By the Sword,Drama
9874,Cobra,Action Crime Thriller
11477,La comunidad,Comedy Horror
37753,Consenting Adults,Crime Drama Mystery
29161,Phenomena,Horror Thriller
21627,Crimewave,Thriller Comedy Crime
9501,Crying Freeman,Action Crime
49291,順流逆流,Drama Action Thriller Crime
4543,The Meaning of Life,Comedy
11046,Where Eagles Dare,Adventure Drama Action History War
11707,Tightrope,Mystery Thriller Crime Drama
7442,Sleeping with the Enemy,Drama Crime Thriller
14425,PCU,Comedy
6723,The Rookie,Action Crime Drama Thriller
13343,The Ghost & Mr. Chicken,Comedy Family Mystery Romance
16969,City Heat,Action Comedy Crime
11338,Into the Night,Comedy Drama Thriller
13339,Three O'Clock High,Comedy
28761,White Hunter Black Heart,Adventure Drama Action
25237,Иди и смотри,Drama History War
41780,A Rage in Harlem,Crime Comedy
9871,Ginger Snaps,Drama Horror
33258,More American Graffiti,Comedy Drama War
71940,The Ballad of Little Jo,Romance Drama Western
26850,Under Suspicion,Crime Drama Thriller
70709,Ruby,Drama Action Thriller Crime
36855,The Reluctant Astronaut,Comedy Family
20238,The Shakiest Gun in the West,Comedy Family Western
33783,It's Pat,Comedy
163549,Sunday in the Country,Drama Crime Thriller
47898,The Gun in Betty Lou's Handbag,Comedy Thriller Mystery
19171,Sudden Fear,Drama Thriller
48345,Nobody's Baby,Comedy
11364,Regarding Henry,Drama
38135,The Debut,Drama
55950,Wilder Napalm,Fantasy Comedy Romance
39916,Contamination,Adventure Horror Romance
31634,The Amazing Transparent Man,Thriller
43739,Love Affair,Drama Romance
45203,Once in the Life,Action Crime Drama
14874,Try Seventeen,Comedy Romance Drama
32082,The Hospital,Mystery Comedy Drama
25269,Article 99,Comedy Drama
29449,Images,Drama Fantasy Horror
37943,Eureka,Drama Action Thriller
33633,Oleanna,Drama
86763,Chattahoochee,Drama
78146,Tough Guys Don't Dance,Drama Comedy Crime Mystery Thriller
88641,There Goes My Baby,Drama Comedy
30315,Kingdom of the Spiders,Horror
13765,Scrooge,Fantasy Drama Family
12772,Leap of Faith,Comedy Drama Romance
47866,Gas Food Lodging,Drama Romance
18900,In Cold Blood,Crime Drama
73265,Campus Man,Comedy
17744,The Bedford Incident,Action Drama Thriller War
62124,Les blessures assassines,Drama
3087,Yankee Doodle Dandy,Drama Music
14282,獣兵衛忍風帖,Action Animation Fantasy
11502,Nóz w wodzie,Drama
29451,All That Money Can Buy,Comedy Drama Fantasy
21219,Mobsters,Drama Action Thriller Crime
116094,Charlotte Sometimes,Drama Romance
2116,Out of Time,Thriller Crime Drama
1584,School of Rock,Comedy Music
28236,Concert for George,Music
40945,The Event,Drama Thriller
19555,9 Dead Gay Guys,Crime Comedy
2056,The Station Agent,Drama Comedy
4997,Wonderland,Crime Drama Mystery Thriller
8439,Ônibus 174,Documentary Foreign
322,Mystic River,Thriller Crime Drama Mystery
21765,Good Boy!,Comedy Family
11059,House of the Dead,Horror Action Thriller
11775,Intolerable Cruelty,Crime Comedy Romance
24,Kill Bill: Vol. 1,Action Crime
54973,Dopamine,Comedy Romance
10930,La fleur du mal,Drama
21059,Girls Will Be Girls,Comedy
49475,La chatte à deux têtes,Drama
11329,Runaway Jury,Drama Thriller
9373,The Texas Chainsaw Massacre,Horror
1550,Pieces of April,Comedy Drama
5493,Returner リターナー,Action Adventure
28200,Sylvia,Drama Romance
10629,Veronica Guerin,Drama Crime Thriller
10944,In the Cut,Mystery Thriller
9839,Beyond Borders,Drama Romance Adventure War
13920,Radio,Drama
4256,Scary Movie 3,Comedy
10009,Brother Bear,Adventure Animation Family
1807,Elephant,Drama Crime
33343,Gypsy 83,Drama
30141,The Singing Detective,Comedy Music Mystery Crime
10536,The Italian Job,Action Crime Comedy Thriller
14157,Impulse,Horror Mystery Thriller
67809,Normal,Drama
42044,Shoah,Documentary
37922,Unconditional Love,Drama Comedy Thriller
1376,Sweet Sixteen,Crime Drama
31397,Alien from L.A.,Action Family
50374,Black Sunday,Action Drama Thriller
96171,Men of Respect,Drama Action Crime
20312,Interstate 60,Adventure Comedy Drama Fantasy Mystery
59809,Lipstick,Drama Thriller
135890,Storyville,Drama Mystery
64945,That was Then... This is Now,Drama
2348,Holy Matrimony,Comedy
44591,The Black Scorpion,Horror
10389,見鬼,Horror
18979,Captain Kronos: Vampire Hunter,Adventure Horror
31206,The Jolson Story,Drama Music
28658,You'll Never Get Rich,Comedy Music Romance
3117,Frankenstein and the Monster from Hell,Horror
20684,Preaching to the Perverted,Comedy
27450,Chicago Joe and the Showgirl,Romance Drama Crime
26643,The Magic Sword,Adventure Fantasy Drama Action Family
62327,Promised Land,Drama Romance
897,অপরাজিত,Drama
42522,The Hired Hand,Western
11657,Le Cercle Rouge,Drama Thriller Crime
224,Człowiek z marmuru,Drama History
27117,Sherlock Holmes and the Voice of Terror,Drama Mystery Thriller
50553,Sherlock Holmes Faces Death,Drama Mystery Thriller
44383,Sherlock Holmes in Washington,Drama Action Thriller Mystery
78331,The Solid Gold Cadillac,Comedy Romance
10922,The Human Stain,Drama Thriller Romance
43708,"Die, Mommie, Die!",Comedy
240177,Dirt,Comedy Crime
51707,Girlhood,Documentary
30349,Mail Order Bride,Action Comedy Drama Romance Thriller
13537,Shattered Glass,Drama History
28446,Suspended Animation,Horror Thriller
605,The Matrix Revolutions,Adventure Action Thriller
33222,La revolución no será televisada,Documentary
10719,Elf,Comedy Family Fantasy
266741,Standard Time,Music Romance
23995,Billabong Odyssey,Action Adventure Documentary
1277,Ein Lied von Liebe und Tod – Gloomy Sunday,Romance Drama
1836,Dans ma peau,Drama Horror
292974,Just an American Boy,
508,Love Actually,Comedy Romance Drama
197563,Défense d'aimer,Drama
11846,Father of the Bride,Comedy Romance
50314,My Architect,Documentary
10715,Looney Tunes: Back in Action,Animation Comedy Family
8619,Master and Commander: The Far Side of the World,Adventure
21525,Tupac: Resurrection,Music Documentary
14892,The Big Empty,Comedy Drama Mystery
12146,The Missing,Thriller Western Adventure
10588,The Cat in the Hat,Comedy Fantasy Family
4970,Gothika,Horror Thriller
470,21 Grams,Drama Crime Thriller
11042,Les Invasions barbares,Comedy Crime Drama
44708,藍色大門,Drama Romance
10147,Bad Santa,Drama Comedy Crime
10756,The Haunted Mansion,Thriller Fantasy Comedy Family Mystery
9562,Timeline,Action Adventure
36068,Marquis,Animation Comedy
11012,Damage,Drama Romance
279714,OT: Our Town,Documentary
30068,Devil's Playground,Documentary
40913,Dance with a Stranger,Crime Drama
158413,Journeys with George,
9556,Darkman,Action Crime
13581,Dead of Night,Comedy Horror Mystery Thriller
1702,Death Machine,Action Horror Thriller
19184,Le dernier combat,Thriller Action
24203,Desk Set,Comedy Romance
9065,Europa,Thriller Drama
44479,The Watermelon Woman,Drama
4823,Final Analysis,Drama Thriller Romance
10168,The Freshman,Comedy Crime
10234,Funny Games,Drama Horror Thriller
38939,Tales from the Crypt,Horror
10952,New Jack City,Thriller Crime Drama
14022,Slacker,Comedy
860,WarGames,Thriller
41521,Mr. Hobbs Takes a Vacation,Family Comedy
48035,Ordet,Drama
5000,Jeux interdits,Drama History
22744,Jane Eyre,Drama Romance
17831,A Tale of Two Cities,Action Drama
780,La passion de Jeanne d'Arc,Drama History
31510,Ben-Hur: A Tale of the Christ,Adventure Drama
234,Das Cabinet des Dr. Caligari,Drama Horror Thriller Crime
899,Broken Blossoms,Drama Romance
8289,Gorky Park,Thriller Crime Drama
11583,The First Great Train Robbery,Thriller Adventure Drama Crime
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",Adventure Drama Action Romance
6472,Guarding Tess,Comedy Drama Thriller
5143,Hannah and Her Sisters,Comedy Drama
11384,The Hard Way,Action Comedy Crime
5227,Hercules in New York,Action Adventure Comedy Fantasy
8010,Highlander II: The Quickening,Action Fantasy
10410,Hoffa,Crime History
47095,House of Cards,Drama
10407,Housesitter,Comedy Romance
9292,Hudson Hawk,Action Adventure Comedy
11850,Invasion of the Body Snatchers,Horror Mystery Thriller
48745,Mindwalk,Drama
2297,Kafka,Comedy Drama Mystery
951,Kindergarten Cop,Comedy
10804,King Ralph,Comedy Family
5765,Knight Moves,Mystery Thriller
9319,The Last Boy Scout,Action Thriller
1643,Ultimo tango a Parigi,Drama Romance
2007,Lorenzo's Oil,Drama
10995,L'Amant,Drama Romance
8047,Matador,Drama Thriller
2612,Mr. Destiny,Fantasy Comedy Romance
3112,The Night of the Hunter,Thriller Crime
10413,Nowhere to Run,Action Adventure Drama Thriller
2611,Only the Lonely,Comedy Romance
1825,Over the Top,Action Drama
10538,Passenger 57,Action Adventure Thriller
11092,Presumed Innocent,Drama Thriller Crime Mystery
18410,Project X,Drama
14904,Proof,Drama
19065,Pure Luck,Comedy Crime Mystery
3176,バトル・ロワイアル,Drama Thriller Adventure
9261,喜宴,Comedy Drama Romance
5336,Salò o le 120 giornate di Sodoma,History War Drama Horror
23908,A Midnight Clear,Drama History
14671,Summer School,Comedy
11509,Silverado,Action Crime Drama Western
10729,Quick Change,Comedy Crime
29437,Rabid,Horror
20763,Radio Flyer,Drama
2047,The Real McCoy,Action Crime Drama Thriller
14249,Revenge,Thriller Drama Romance Crime
10021,The Secret of My Success,Comedy
11634,Fucking Åmål,Comedy Romance Drama
14746,Streets of Fire,Action Thriller Music
11824,Teen Wolf,Comedy Fantasy Romance
8222,Tacones lejanos,Comedy Drama Romance
20067,Things You Can Tell Just by Looking at Her,Drama Romance
12395,Thunderheart,Action Adventure Crime Mystery Thriller
9846,To Live and Die in L.A.,Action Crime Thriller
23719,Trapped in Paradise,Action Comedy
11986,37°2 le matin,Drama Romance
1626,Vivre sa vie: film en douze tableaux,Drama
483,Wild at Heart,Comedy Crime Thriller
10166,The Witches,Adventure Fantasy Horror
6069,The Witches of Eastwick,Fantasy Horror Comedy
11018,Year of the Dragon,Action Crime Drama Thriller
11676,Nothing to Lose,Action Adventure Comedy
28293,Flying Down to Rio,Comedy Music Romance
28292,Follow the Fleet,Comedy Music Romance
3681,What's New Pussycat?,Comedy Romance
43875,Mary of Scotland,Drama History
31798,Roberta,Comedy Music Romance
43436,Little Women,Drama Family Romance
20325,Swing Time,Comedy Music Romance
17687,The Public Enemy,Drama Action Crime
19075,A Midsummer Night's Dream,Fantasy Comedy Romance
41465,Life with Father,Comedy Family
17641,National Velvet,Drama Family
12545,Jesus Christ Superstar,Drama History Music
27972,Dark Victory,Drama Romance
898,Birdman of Alcatraz,Drama
2000,"Aguirre, der Zorn Gottes",Adventure Drama History
648,La belle et la bête,Drama Fantasy Romance
618,The Birth of a Nation,Drama History War
44162,蓝风筝,Drama
19120,Giulietta degli spiriti,Comedy Drama Fantasy
4024,L'Année dernière à Marienbad,Drama Romance
11316,The Tragedy of Macbeth,War Drama History
3089,Red River,Western
29845,A Woman Under the Influence,Romance Drama
995,Stagecoach,Adventure Western
1594,A Shot in the Dark,Comedy Crime
32318,The Navigator,Action Comedy
11839,The Court Jester,Action Adventure Comedy Family
916,Bullitt,Action Crime Drama Thriller
31509,Way Down East,Drama Action Romance
1976,Jezebel,Drama Romance
31685,The Hunchback of Notre Dame,Romance Drama Horror
3062,42nd Street,Music Comedy Romance
34456,I'm No Angel,Comedy Romance
12708,That Touch of Mink,Comedy Romance
42045,Sweet Dreams,Drama Romance Music
11610,"Play It Again, Sam",Comedy Drama Romance
4939,Send Me No Flowers,Comedy Romance
25016,Pygmalion,Drama Comedy Romance
15927,A Passage to India,Drama Adventure History
40423,Orfeu Negro,Drama Fantasy Music Romance
7857,Amarcord,Comedy Drama
79,英雄,Drama Adventure Action History
13912,Horse Feathers,Comedy Romance
70881,Anna Karenina,Drama Romance
987,The Front Page,Romance Drama Comedy
65869,Attraction,Thriller Romance
37749,Looking for Mr. Goodbar,Drama Thriller
30140,Rivers and Tides,Documentary Foreign
33302,Une hirondelle a fait le printemps,Drama Comedy
46932,Seven Days to Noon,Drama Thriller
81,風の谷のナウシカ,Adventure Animation Fantasy
70423,CrissCross,Drama
11821,Doc Hollywood,Comedy Romance
10023,Dragnet,Action Comedy Crime
51036,MadHouse,Comedy
11519,1941,Action Comedy
72087,A Shot at Glory,Drama
42238,La victoire en chantant,Drama Comedy War
15659,Foul Play,Comedy Mystery Thriller
18857,重案組,Thriller Action Crime Drama
33517,Al di là delle nuvole,Drama Romance
27425,盲獣,Horror Drama
38953,Ryan's Daughter,Drama Romance
74544,Accident,Crime Drama
41785,Cabeza de Vaca,Action Drama Foreign
42740,The Collector,Mystery Drama Thriller
20126,Profondo Rosso,Horror Mystery Thriller
827,Les diaboliques,Drama Horror Thriller
11811,Leprechaun,Comedy Horror Thriller
20043,王立宇宙軍 オネアミスの翼,Animation
16814,Crazy People,Comedy Romance
4368,Dark Wolf,Horror
25431,Adam's Rib,Comedy Drama Romance
17685,Le roi de cœur,Comedy Drama War
2742,Naked Lunch,Crime Drama
22010,Grass,Documentary
51145,Spring Forward,Drama
32040,The Killing of a Chinese Bookie,Thriller Crime Drama
48129,Run,Action Thriller Drama
3596,Things to Come,Drama
120637,Queen of Hearts,Comedy Romance Foreign
24134,Darling,Drama Romance
18904,A Summer Place,Drama Romance
37719,A Night at the Opera,Comedy
47364,Metalstorm: The Destruction of Jared-Syn,Fantasy
9063,Forbrydelsens element,Crime Drama Thriller
1818,Tirez sur le pianiste,Drama Thriller Crime
255,Baisers volés,Comedy Drama Romance
10744,The Cooler,Drama Romance
83505,El Bonaerense,
10511,In America,Drama Romance
180399,The Legend of Leigh Bowery,Documentary
22289,My Flesh and Blood,Documentary
10028,Honey,Romance Music Family
616,The Last Samurai,Drama Action War History
288953,Forget Baghdad: Jews and Arabs - The Iraqi Connection,
96393,What Alice Found,Drama
587,Big Fish,Adventure Fantasy Drama
21542,Love Don't Cost a Thing,Comedy Drama Family Romance
6964,Something's Gotta Give,Drama Comedy Romance
1792,Stuck on You,Comedy
3635,Girl with a Pearl Earring,Drama Romance
41488,The Statement,Drama Thriller
122,The Lord of the Rings: The Return of the King,Adventure Fantasy Action
11820,Mona Lisa Smile,Drama Romance
8696,Calendar Girls,Comedy
12698,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,War Documentary History
19187,The Hebrew Hammer,Action Comedy
11093,House of Sand and Fog,Drama
47952,Two Men Went To War,Comedy Drama Foreign War
504,Monster,Crime Drama
11007,Cheaper by the Dozen,Comedy
2289,Cold Mountain,Drama
9620,Paycheck,Action Adventure Mystery Thriller
10601,Peter Pan,Adventure Fantasy Family
52036,The Company,Drama
42418,Young Black Stallion,Adventure Drama Family
13433,Japanese Story,Drama Romance
35712,Choses secrètes,Drama
14844,Chasing Liberty,Comedy Romance
26710,My Baby's Daddy,Comedy
37088,Aileen: Life and Death of a Serial Killer,Documentary Drama
31026,Uzak,Drama
5966,Along Came Polly,Comedy Romance
24034,Teacher's Pet,Animation Drama Family Music
10718,Torque,Action
40427,طلای سرخ,Drama
14757,Osama,Drama
11034,The Great Gatsby,Drama Romance
25095,Wuthering Heights,Drama Romance
26983,Odds Against Tomorrow,Crime Drama
30080,Ship of Fools,War Drama Romance
52867,Lord Love a Duck,Comedy Drama
42599,There's a Girl in My Soup,Comedy Romance
65012,This Property Is Condemned,Drama Romance
44801,Real Men,Action Comedy
27465,Once Upon a Crime,Crime Comedy Mystery
83726,Beyond Therapy,Comedy
24782,Buster,Comedy Romance
31395,"Car 54, Where Are You?",Action Comedy
131313,Jane Eyre,
34151,Blame It on the Bellboy,Comedy
15797,Only the Strong,Action
9548,The Adventures of Ford Fairlane,Action Comedy Thriller Crime Mystery
1937,Bonjour Tristesse,Drama
26712,The Enforcer,Drama Action Crime
1882,The Men,Drama
70627,Ransom,Action Drama Thriller
17258,The Pick-up Artist,Romance Comedy Crime Drama
34681,Melvin Goes to Dinner,Comedy
118910,The Court-Martial of Billy Mitchell,Drama War
6277,Crime Spree,Action Comedy
11429,Beyond Re-Animator,Comedy Horror
47072,Final Cut,Drama Foreign Thriller
33642,Hells Angels on Wheels,Adventure Drama Action Thriller Crime
14815,The Wind and the Lion,Action Adventure Drama History
427,Mon oncle,Comedy
43049,Where the Boys Are,Comedy Drama Romance
3022,Dr. Jekyll and Mr. Hyde,Drama Horror
778,Les Vacances de Monsieur Hulot,Comedy Family
3088,My Darling Clementine,Drama Western
23152,People Will Talk,Comedy Drama Romance
23567,I Was a Male War Bride,Comedy Romance War
102057,Divorce American Style,Comedy
52367,Kiss Them for Me,Comedy Romance War
22584,To Have and Have Not,War Action Adventure Drama Romance Thriller
27725,High Sierra,Adventure Drama Thriller Crime
16227,Dark Passage,Crime Drama Romance Thriller
